_id	category	title	label
423070052681	economy	창업기업 지원 프로그램 ‘K-CAMP 광주’ 2기 킥오프미팅 개최	1
557159747230	economy	HMM 해상노조 파업 가결…수출 물류 대란 오나	0
881672362188	economy	LH, 파주운정3 A37블록 국민임대 아파트 8월 1,244세대 공급	1
72414563795	economy	AMRO “가계부채, 韓경제 위험요인…대출연장 단계적 폐지해야”	0
982731688858	economy	‘롯데캐슬 르웨스트’ 분양홍보관 오픈…“철통방역 시스템 구축·운영”	1
170285669103	economy	bhc치킨, 스포츠클라이밍 국가대표 서채현 선수에 격려금 전달	1
258251483950	economy	車업계, 탄소중립법 우려 “국산차 판매 줄면 생존여부 불투명”	0
620864167150	economy	“청탁금지법 선물가액 올려 달라”…한국인삼협회 등 기자회견	0
77997867230	economy	도요타 가주 레이싱, 신형 하이퍼카로 ‘르망 24’ 4차전 우승	1
518586655258	economy	취준생 93.7% “무전무업’ 공감…취업준비 비용 월 평균 44만원”	0
784776363028	economy	‘온라인 車 판매’ 스타트 끊은 한국GM…현대차·기아도 따라갈까	0
36630743366	economy	CJ그룹 장남 이선호, 장충동 이건희 저택 196억에 매입	1
959846649697	economy	가상화폐 거래소 존폐 가를 ‘운명의 카운트다운’ 시작됐다	0
394922162338	economy	잡스 친필 서명 담긴 ‘애플2’ 컴퓨터 설명서 9억 원에 낙찰	1
213599493889	economy	쉐보레 트레일블레이저, 美서 ‘최고의 소형 SUV’ 평가… 에드먼즈 부문별 올해의 車 발표	1
307211538496	economy	서원밸리CC 자선 그린콘서트 진행 박미선·이종현, 서울시의회 의장상	1
212505764093	economy	이디야커피, 3년 만에 배달매출 120배↑…올해 벌써 작년 주문건수 넘어서	1
470230904136	economy	“금리 3~4% 돼야 집값 하락…하반기도 오른다”	0
398947177400	economy	서울 아파트 3.3㎡당 분양가 3000만원 돌파…文정부 들어 38% 급등	0
623902810944	economy	티머니, 김태극 사장 ‘어린이 교통안전 릴레이 챌린지’ 동참	1
282057494632	economy	GS건설, 김해 병동일반산업단지 잔여 상가용지 4필지 선착순 분양	1
791570200510	economy	가계빚 1800조원 돌파 ‘사상최대’…2분기도 영끌·빚투 행렬	0
965897773612	economy	다아라 온라인전시관 확대 개편… “수출상담회, 해외 홍보마케팅 등 지원 계획”	1
10326782742	economy	삼양식품 김정수 총괄사장, ‘어린이 교통안전 릴레이 챌린지’ 동참	1
772438908721	economy	애디드 콤부차 “LPGA 노예림 프로와 스폰서십 연장계약”	1
490988172138	economy	혁신이 젊어진다… LG화학, MZ세대 직원 대상 아이디어 공모전 첫 개최	1
185901821760	economy	AI 직원이 응대하고 앱으로 자동 결제되는 무인편의점, 롯데의 리테일테크 실험	1
376524858361	economy	고려사이버대 산학협력단, 산학연 협력 통해 4차 산업혁명 시대에 필요한 ICT융합형 인재 양성	1
937325150403	economy	반도건설, 소형 주거시설 ‘여의도 리미티오 148’ 분양… “고품격 상품성 구현”	1
598055293932	economy	회삿돈 빼돌려 10억 요트-슈퍼카…탈세혐의 59명 세무조사	0
395232561664	economy	“골프복 예약만 100벌씩 밀려”…MZ세대 중심 맞춤복 시장 新풍속도	0
66185618202	economy	대우건설, 중대재해 근절을 위한 안전혁신 선포식 개최	1
57983507317	economy	‘사회적 합의’ 끝냈다는 탄소중립법…경제계는 “충분한 논의 없었다”	0
253698693647	economy	모바일과 콘솔에서 '마블' 열기 뜨거워진다	1
696488659397	economy	aT, 카자흐스탄 최대 온라인 슈퍼마켓에 한국농식품 전용관 개설	1
542324235161	economy	삼성, 반도체-바이오에 3년간 240조 투자…4만명 고용	1
837955823863	economy	삼성전자, 공채제도 유지…3년간 4만명 직접 채용	1
437348166121	economy	‘부산항 북항 2단계 항만재개발’ 기재부 예타조사 대상 선정	1
452956921528	economy	한국GM 노사, ‘2021년 임금교섭’ 타결… 조합원 66% 찬성	1
933604084872	economy	원·달러 환율 1170원대 아래로…이틀 연속 하락	0
810295167342	economy	페라리, 르망 24시 내구 레이스 GTE 프로·GTE Am 동시 석권	1
4609793396	economy	이베코코리아, 플래그십 트랙터 ‘S-웨이’ 1호차 전달식 개최	1
349251693050	politics	고려대 “‘조민 부정입학’ 의혹, 판결문 확보해 후속 조치 중”	0
400750032687	politics	논산훈련소 한달만에 또…훈련병 11명 집단감염	0
63253833229	politics	정의용, 브루나이 외교장관과 통화…“미얀마 민주주의 협력”	1
533628824910	politics	김대중 대통령 서거 12주기…전남 지자체 ‘조용한’ 추모	0
424501458659	politics	‘무릎 사죄’ 김종인, 1년 만에 다시 5·18묘지 참배	1
905016204010	politics	이낙연 “유치원·어린이집 통합해 돌봄 국가책임제 실현”	1
696561194799	politics	고민정 “野 갈등, 주인공 되려는 이준석 성향 탓”	0
867446860003	politics	이인영 “올해 하반기, 평화 결실 만들기 위한 중요한 시점”	1
905652572456	politics	국민의힘 “양경수 신병 확보 실패…민노총, 법치주의 농락”	0
17218179511	politics	“한미훈련 반발한 北, 고강도 전략적 도발은 못 할 것”	0
943118288319	politics	“짐승…이낙연 정치생명 끊겠다” 황교익 거친 입, 與경선판 흔들다	0
86300595104	politics	中 초계함·러 폭격기, 연이어 동해 출몰…한미훈련 의식?	0
689051596725	politics	‘한국형 패트리엇’ 천궁-II, 탄도탄-항공기 요격 성공…본격 양산	0
445408355036	politics	육군훈련소 확진자 2명 추가…13명 확진·900여명 전수조사	0
47393783434	politics	“총성·헬기소리, 전쟁영화 같았다”…주아프간 대사가 전한 탈출작전	0
240114278714	politics	김두관, 내달 1일까지 자가격리…與 경선 또 연기되나	0
146921916525	politics	전문가 “北, 한미훈련 반발하지만…고강도 전략적 도발 안할 듯”	0
442760762764	politics	盧정부 정책기획위원장 지낸 송하중, 尹캠프 합류…외연확장 행보	0
777603770950	politics	류호정 “제게 인간이 되라던 황교익씨 공인되려면 참으세요”	0
73745642912	politics	황교익 ‘거친 입’에 송영길 “금도 넘었다”…이재명 캠프 당혹	0
673890029193	politics	긴급 탈출한 아프간 한국대사 “총소리에 헬기, 전쟁 같았다”	0
52360267435	politics	원희룡, 녹음파일 원본 공개 안 한 이준석에 “잘못 인정한 것”	0
541515979811	politics	‘2030 온실가스 감축목표 35%’ 기후위기대응법에…野 “목표 낮아”	0
717346134568	politics	[단독]한미훈련 사전연습 때도 미군 장병 4명 코로나 확진	0
1186456102	politics	정세균 “고향부터 지지율 끌어 올리자”…20일부터 2박3일 전북행	1
984720096199	politics	원희룡 “녹취록 진실 공방 그만하고, 공정 경선에 집중”	0
491839780658	politics	해군 여중사 사망사건 “모른다 하라”…軍 ‘2차가해’ 방지 목적	0
991071281158	politics	언론중재법, 문체위 상임위 통과	0
773134065721	politics	종부세 기준 ‘11억’ 상향했지만…전문가 “여전히 현실 반영 못해”	0
737517492115	politics	北 미사일 발사계획 통보…동해 동북방 해상에 국제항행경보	0
225196547043	politics	이재명 26%·윤석열 19%·이낙연 10%…이재명-尹 7%p차	0
564286619544	politics	靑 “북한, 하계훈련 지속 실시 중…관련 동향 예의주시”	0
651590151946	politics	검찰 “정권교체” 마이크 발언 최재형 전 감사원장 수사 착수	0
30359467352	politics	정세균, 동물복지 국가책임제 공약…“반려동물 진료비 표준화”	0
194560907708	politics	이낙연 “우리 캠프서 황교익 친일 문제 거론한 것 지나쳤다”	0
365822797503	politics	靑, P4G 서울선언문 주요국 서명 거부 보도에 “개도·선진국 절충점”	0
453601135402	politics	원희룡 “홍준표-유승민, 반사이익 노리면서 즐겨…비겁한 행동”	0
389609600727	politics	이재명, 백운규 배임 불기소 권고에 “윤석열·최재형 대국민사과해야”	0
690959276207	politics	송영길, 전기차 공장서 “내연기관 車 운행 금지 시기 다가와”	0
6587463430	politics	“임시방편 조정, 현실과 맞지 않아”…전복 생산-유통업계 김영란법 개정 촉구	0
884619472613	politics	황교익, 거친 입 논란에도 “포기하지 않겠다”…이재명 캠프 측은 “용단 필요”	0
614783709643	politics	이낙연 “친일 거론 지나쳤다”…황교익 “‘정치생명’ 운운 지나쳤다”	0
499410727930	politics	“송두환, 헌법재판관 때 해외출장 아내와 3차례 동행”	0
324413448426	politics	땅콩 반으로 갈라보니 정체불명 흰 가루…교묘해지는 마약 밀반입 수법	0
714195924331	politics	韓법원 미쓰비시 채권 ‘압류’ 결정에…靑 “日측과 협의 중”	0
324923818692	politics	원희룡 “尹, 무릎 꿇고 제게 협조하는 위치로 오게 될 것”	0
664858703765	politics	[속보]황교익 자진사퇴 시사…“거취 진지하게 고민”	0
492625199662	politics	또다시 시작된 與 입법 폭주…“독재 DNA의 민낯” “4포 국회”	0
182935600857	politics	자가격리 중인 김두관 “저를 뺀 토론회 강행 공정치 않아…기회 달라”	0
244219014352	politics	국민의힘 대선 주자들, ‘역선택 방지 조항’ 놓고 신경전…왜?	0
113604160456	politics	황교익 자진사퇴 시사…“거취 진지하게 고민”	0
240516537032	politics	與 독주, 24일 법사위서 재현될텐데…뾰족한 수 없는 野	0
907476020146	politics	정부, 유엔 대북제재 위반 혐의 몽골 선박 억류 조사 중	0
903858446834	politics	이재명, 세월호 참사에 朴 고발하더니…‘내로남불’ 논란	0
77234722405	politics	천안함 용사 딸 김해나, 아버지 이어 해군간부의 길 걷는다	1
856921077613	politics	이재명 “개 식용 금지…반려동물 양육 전 교육 의무화” 공약	0
41774500115	politics	청해부대 35진 백신 미접종자 5명 조기 귀국했다	0
230572456677	politics	러시아 북핵수석대표 21일 방한…24일 한러 협의	1
695249278707	politics	국민의힘 비전 발표회, 윤석열 포함 13명 전원 참석	1
898447063236	politics	일촉즉발 ‘황교익 사태’ 정리한 이해찬…막후실세 영향력 드러나	0
209515375645	politics	서병수 “패거리 정치에 대표는 진실공방…‘이준석 신드롬’ 초심 잊지 말라”	0
88419322388	politics	윤석열, 2030 정책제안에 답한다…‘민지야 부탁해’ 프로젝트 가동	1
18786364690	politics	‘적도 아군도 없다’ 與野 막장 집안싸움…일주일 사진 정리	0
948614125517	politics	홍준표, 루마니아 백신에 “우리가 백신 거지냐…동냥 받듯 구해”	0
587296970675	politics	이준석 “경선버스 출발시키려니 운전대 뽑아갔다”	0
804468555373	politics	이재명 ‘먹방’ 사과에…野 “사퇴해야” 與 “이제 그만”	0
402621188922	politics	이재명·이낙연, 첫 지역순회 경선지 충청권 찾아 표심몰이	0
342192916103	politics	홍준표 “대통령 시보할거냐” vs 최재형 “건강한 보수 걸림돌”	0
958264370477	politics	전두환, 혈액암 일종 ‘다발성 골수종’ 진단…全측 “건강 매우 안 좋아”	0
292776534611	politics	이재명 “단계적 대북제재 완화가 현실적…우리 역할이 중요”	0
750756197749	politics	北 도발 위협해놓고, 김정은 민생행보…군사도발 가능성은	0
907653551956	politics	국민의힘, 루마니아 ‘모더나’ 기부에 “韓, 백신처리국 전락”	0
212577420519	politics	아프리카 남수단 한빛부대 6명, 임무 완수 위해 전역 연기	1
484784101629	politics	공수처가 조국 수사할까, 칼날 위에 선 김진욱	0
106482928491	politics	美 ‘저위력 핵무기’ 인공지진 北 지하벙커 겨냥한다	0
854500300735	politics	정부 “루마니아의 모더나 무상 공여 사실 아냐…백신 스와프 협의중”	0
846999288901	politics	北 “美·나토, 아프간서 반인륜 테러…민간인 10만 사망”	0
163990982228	politics	외교부 “루마니아, 백신 무상 공여 아냐…교환 협의 중”	0
565616079672	politics	윤석열 측, 이준석에 “유승민 캠프 가든지 묵언수행 하든지” 썼다 삭제	0
983575184134	politics	이준석, 野 부동산 투기 조사결과 발표 앞두고 “공언했던 입장 지킬 것”	0
671329670882	politics	송영길 “주한미군기지 난민 수용, 협의한 바 없고 현실적이지 않아”	0
276708146274	politics	탁현민 “홍범도 기념사업, 北의사 있다면 같이 할 수 있다”	1
204307766195	politics	이준석, 부동산 전수조사 엄정 대응 예고…“공언한 입장 지킬 것”	0
352801594079	politics	“이준석, 유승민 캠프 가든지” 발언논란 尹캠프 특보 사퇴	0
452892691621	politics	원희룡 “윤석열, 당 들어와서 정책은 안 만들고 계파만 만들어”	0
160843750597	politics	尹캠프 특보 “이준석, 유승민 캠프 가든지 묵언수행 하든지”…논란되자 삭제	0
513760509081	politics	유승민 “이준석 체제 무너지면 대선 필패, 이준석도 말 아끼라”	0
275935913513	politics	北 “동해 우리 경제 수역에 일본 불법 침입 노골화”	0
260622197451	politics	野, 언중법·사학법 강력 저지…“위헌소송, 필리버스터도 고려”(종합)	0
902303836705	politics	與, ‘언론중재법’ 비판 윤석열에 “가짜여론 형성” “탈레반”	0
55195185153	politics	‘이준석 저격’ 민영삼, 尹 캠프 합류 나흘 만에 해촉	0
85997973431	politics	정의용-성김, 한반도 평화프로세스 재가동 협의	1
559756328727	politics	이재명 ‘쿠팡 화재날 먹방’ 사과…이낙연측 “해명하며 또 거짓말”	0
460717489080	politics	이재명 “세종에 국회분원” 이낙연 “충청 메가시티”…1차 슈퍼위크 총력전	0
925961666103	politics	與 “野 백신 거지 발언은 외교적 결례, 속 좁은 행태 부끄럽다”	0
990830205135	politics	이준석 “경선버스 운전대 뽑아가”…윤석열 “비대위 추진설 황당무계”	0
783549365643	politics	정의당, 심상정·이정미·황순식 대선 출마…10월6일 후보 선출	1
274593843023	politics	이준석 사퇴 언급한 尹캠프 특보, 해촉 직후 “시원하다”	0
521796542252	politics	홍준표, ‘보수 유튜버’ 겨냥…“정권 교체에 방해된다” 자중 요구	0
868555282362	politics	이낙연 “검찰개혁 시즌2도 기필코 완수, 검개특위 재가동 해달라”	0
148324074795	politics	野 “언론재갈법 입장 밝혀라”… 靑 “별도 입장 없다”며 침묵	0
744948036301	politics	내년 예산 600조 넘어… 나랏빚 1000조 훌쩍	0
975832547828	politics	이준석, ‘정홍원’ 만나 선관위원장 제안…긍정 검토 중	1
178744300228	politics	민관군 합동위 ‘평시 군사법원 폐지안’ 통과… 軍 국회보고 때 누락해 위원 2명 또 사의	0
851230247869	politics	수술실 CCTV 설치법, 복지위 소위 통과	1
321217329486	politics	文대통령 “올해 첫 태풍 오마이스, 특별히 긴장해 침수·산사태 대비”	0
489402903482	politics	尹캠프, 경찰대 동문회에 구인공고…원희룡 “권력기관 사유화하려 정치하나”	0
614895833496	politics	성 김 “美, 대북적대 의도 없어…北과 만날 준비 돼 있어”	1
808516423103	politics	자가격리 김두관 “경선 연기, 꼴찌 후보라 배제하나”	0
921379108343	politics	이준석 “경선 분란 사과” 했지만…윤석열 ‘갈등 봉합’은 미지수	0
990102955699	politics	이인영, 내일 성 김 美대북대표와 조찬…“남북관계 위한 한미협력”	0
201719298435	politics	‘법사위 권한 축소’ 국회법 개정안 운영위 통과	1
141207420397	politics	‘민주당 4선’ 오제세, 국민의힘 입당…“文정부 폭정 거듭”	0
381681504851	politics	한미훈련 2주차 돌입…美 “적대 의도없고 정례적·방어적 훈련”	0
352177557641	politics	유승민 “윤석열, 캠프 인사들 도발 직접 사과해야…당 대표 흔들지 말라”	0
19266378837	politics	여군 중사들 잇단 극단 선택에 평시 군사법원 폐지 수순	0
11325002804	politics	성김 “한미 연합훈련, 전적으로 방어적…北과 만날 준비 돼 있어”	1
455429650647	politics	‘尹과 8%차로 野 2위’ 홍준표 “추석 전후로 골든 크로스 이룰 것”	1
390201202035	politics	성김 “한미 연합훈련, 전적으로 방어적…北과 언제든 만날 준비”	1
248204882116	politics	유승민-최재형 “당 갈등 尹 책임” vs 尹측 “대응 가치 못느껴”	0
674280134678	politics	유영민 “내년 백신 1억7000만회분 확보…부스터샷”	1
418378316858	politics	‘수술실 CCTV법’ 복지위 소위 통과…유예기간 2년 둬	0
710091649141	politics	심상정 이어 이정미도 대선 출사표…민주당, 촉각 곤두	0
311103277093	politics	서훈 “연합훈련 등 여건 개선되면 남북 통신선 복구될 것”	1
490760950453	politics	방위비 협상 잘못 인정한 정의용 “앞으로 국방비 연동 안 해”	0
929962675043	politics	“국민의힘 12명-열린민주 1명, 부동산 불법거래 의혹”	0
42412563739	politics	정의용 “아프간 韓협력자 중 이주 희망자 지원 고민 중”	1
809498333692	politics	언론중재법 25일 처리 놓고 與 대선주자들 입장 엇갈려	0
762199360421	politics	한미 방위비 분담금 협정 비준동의안 외통위 통과	1
53647190457	politics	서훈 “북한에 한미훈련 중단 약속하지 않았다”	0
799922906006	politics	‘아프간 난민 수용’ 장혜영, 욕설 폭탄에 “폭력 멈추라”	0
704210028490	politics	부동산 투기 명단 오른 ‘흑석’ 김의겸 “권익위 판단, 사실과 다르다”	0
745097365032	politics	이호승 靑 정책실장 “부동산 시장 안정 안 돼 송구스럽다”	0
663600704166	politics	성김 “美, 北에 적대적 의도 없어…인도적 지원 논의”	1
121641929449	politics	국민의당 “국힘, 與와 오십보 백보…부동산 문제 의원 조치해야”	0
89545847190	politics	정의용 “한국 위해 일했던 아프간 현지인 피란 지원 고민중”	0
36125844660	politics	‘12명 투기 연루’ 국민의힘 당혹…출당-제명 고심, 명단공개는 신중	0
43735542297	politics	이준석 “모든 분란 사과”…尹캠프 “비대위 ㅂ자도 나온적 없어”	0
813723183490	politics	김의겸 “미공개정보 이용 아냐” 반발… 권익위 “수사중 사안이라 송부”	0
989602108763	politics	[속보]부산대 “조국 딸 의전원 입학 취소”… 의사면허 무효될듯	0
566515763609	politics	김재원 “홍준표, 윤석열 이기면 큰일 나” 발언 사과	0
75274503423	politics	‘국민 눈높이’ 강조했던 2개월 전과 달라진 국민의힘	0
26279089051	politics	유승민 측 “尹 캠프 비대위 추진설, 쿠데타와 같은 것”	0
803461270200	politics	[단독]퀸 엘리자베스 英 항모전단, 코로나에 부산 입항 안할듯	0
622862737148	politics	英 기자 “한국, 선진국 자랑하더니 난민 문제엔 침묵” 일침	0
848132903070	politics	여야, ‘국회 세종의사당 분원’ 설치법 소위 의결	0
772456618167	politics	美 대북대표 방한·한미훈련…통일부 “北 특이동향 없어”	0
716916142364	politics	새 국토교통비서관 김이탁…시민참여 강권찬, 신남방·신북방 김정회	0
794071779038	politics	부산대, 조민 입학 취소 결정…“허위스펙이 합격에 미친 영향은 고려안해”	0
672141522751	politics	조국 “딸 부산대 의전원 취소…아비로서 고통스럽다”	0
214269873736	politics	부산대 “조국 딸 의전원 입학 취소”… 의사면허 무효될듯	0
954394213022	politics	법원, 전두환 항소심 형사재판 선고 전까지 불출석 허가	0
739779255721	politics	[속보]국민의힘, ‘부동산 의혹’ 한무경 제명…5명 탈당 권고	0
234712165949	politics	野 “사실상 ‘윤미향 보호법’…이용수 할머니도 위법 대상”	0
605912951633	politics	‘탈당 권유’ 강기윤 “권익위 조사 못 받아들여…용역업체 잘못”	0
972991886815	politics	정의용, 주한미군사령관과 오찬…“굳건한 연합방위태세 유지”	0
708989447653	politics	국민의힘, ‘부동산 의혹’ 한무경 제명…5명 탈당 권고	0
527102615788	society	전동 킥보드 과충전 조심해야…“오래 충전하면 불 나”	0
334247916398	society	“인력은 부족한데 업무는 폭증”…코로나 보건의료진 파업예고	0
986878026017	society	방 16개 중 15개가 ‘만실’…방역수칙 위반 유흥업소 2곳 적발	0
69263027584	society	빗물이 성인 남성 허리까지…‘물바다’ 된 강원, 곳곳 침수 피해	0
